column	7_2009
testVal	327
testVal	2472
testVal	1999
testVal	808
testVal	2193
testVal	9986
testVal	9335
testVal	58976
testVal	36380
testVal	1735
testVal	4624
testVal	305
testVal	778
testVal	1046
testVal	1252
testVal	268
testVal	20465
testVal	6109
testVal	1101
testVal	211
testVal	6258
testVal	477
testVal	2191
testVal	678
testVal	11416
testVal	11242
testVal	2907
testVal	17929
testVal	1009
testVal	1967
testVal	21
testVal	740
testVal	8536
testVal	275
testVal	5156
testVal	16256
testVal	1361
testVal	646
testVal	45035
testVal	4544
testVal	66465
testVal	22399
testVal	647
testVal	252
testVal	705
testVal	46402
testVal	3278
testVal	8147
testVal	1986
testVal	2627
testVal	10413
testVal	5525
testVal	5068
testVal	3746
testVal	2436
testVal	2091
testVal	1994
testVal	11155
testVal	1383
testVal	23348
testVal	13539
testVal	2058
testVal	1237
testVal	3059
testVal	336
testVal	20314
testVal	4121
testVal	6006
testVal	1776841
testVal	263255
testVal	10821
testVal	316
testVal	87
testVal	194
testVal	3982
testVal	9647
testVal	5850
testVal	57497
testVal	17560
testVal	1682
testVal	2780
testVal	39831
testVal	10776
testVal	36880
testVal	22460
testVal	4225
testVal	3665
testVal	10760
testVal	23597
testVal	21922
testVal	8751
testVal	4402
testVal	68055
testVal	24892
testVal	3241
testVal	4366
testVal	4261
testVal	13661
testVal	6496
testVal	64976
testVal	17698
testVal	258
testVal	10649
testVal	88191
testVal	447
testVal	1409
testVal	15973
testVal	706
testVal	10975
testVal	1393
testVal	10386
testVal	79943
testVal	23020
testVal	3121
testVal	26315
testVal	10707
testVal	16865
testVal	76416
testVal	38714
testVal	3401
testVal	11824
testVal	7077
testVal	5265
testVal	278
testVal	635
testVal	4514
testVal	6094
testVal	495
testVal	459
testVal	530
testVal	324
testVal	4207
testVal	36964
testVal	7539
testVal	39312
testVal	8243
testVal	74618
testVal	18376
testVal	214
testVal	3423
testVal	25686
testVal	13583
testVal	20827
testVal	797
testVal	4170
testVal	728
testVal	12505
testVal	3016
testVal	12273
testVal	11480
testVal	681
testVal	1943
testVal	8705
testVal	538
testVal	6734
testVal	30879
testVal	1090
testVal	6544
testVal	44277
testVal	4406
testVal	26989
testVal	15144
testVal	4999
testVal	4963
testVal	8181
testVal	852
testVal	9437
testVal	6998
testVal	3560
testVal	2981
testVal	3808
testVal	27005
testVal	14701
testVal	11836
testVal	21895
testVal	114
testVal	104722
testVal	1962
testVal	5339
testVal	33048
testVal	7
testVal	2091
testVal	10650
testVal	5739
testVal	384
testVal	14535
testVal	1381
testVal	14702
testVal	2156
testVal	1245
testVal	73444
testVal	17
testVal	116849
testVal	17844
testVal	40785
testVal	3168
testVal	27999
testVal	94323
testVal	14490
testVal	38592
testVal	3727
testVal	14408
testVal	36545
testVal	24156
testVal	5084
testVal	3077
testVal	195
testVal	6
testVal	52854
testVal	15317
testVal	81
testVal	24710
testVal	19362
testVal	2273
testVal	3166
testVal	45581
testVal	1607
testVal	63203
testVal	1290
testVal	5942
testVal	663
testVal	769
testVal	2894
testVal	11697
testVal	9591
testVal	115513
testVal	1008
testVal	7516
testVal	3770
testVal	37546
testVal	11242
testVal	20922
testVal	36898
testVal	7280
testVal	15875
testVal	4332
testVal	3793
testVal	12757
testVal	2452
testVal	38202
testVal	3176
testVal	9719
testVal	8317
testVal	7232
testVal	2925
testVal	27476
testVal	13182
testVal	69907
testVal	59255
testVal	2558
testVal	47
testVal	8904
testVal	4209
testVal	242
testVal	7653
testVal	3458
testVal	3617
testVal	164712
testVal	195992
testVal	50
testVal	32248
testVal	1473
testVal	4201
testVal	5055
testVal	3547
testVal	8555
testVal	5245
testVal	2156
testVal	7292
testVal	21986
testVal	1693
testVal	29841
testVal	17597
testVal	608
testVal	34674
testVal	7983
testVal	504
testVal	15153
testVal	10408
testVal	4734
testVal	2684
testVal	2357
testVal	7134
testVal	24935
testVal	21028
testVal	13765
testVal	492
testVal	7732
testVal	8508
testVal	21448
testVal	29184
testVal	4090
testVal	4088
testVal	5081
testVal	2994
testVal	489912
testVal	3215
testVal	3473
testVal	832
testVal	25365
testVal	1870
testVal	906
testVal	1466
testVal	5593
testVal	9228
testVal	3850
testVal	619
testVal	51564
testVal	29163
testVal	506
testVal	15169
testVal	2042
testVal	2215
testVal	3450
testVal	15756
testVal	5118
testVal	125
testVal	709
testVal	31087
testVal	62225
testVal	45101
testVal	872
testVal	11
testVal	245237
testVal	16919
testVal	24304
testVal	1909
testVal	4705
testVal	7692
testVal	7958
testVal	239
testVal	131
testVal	2065
testVal	13569
testVal	966
testVal	5759
testVal	1607
testVal	9144
testVal	9811
testVal	16474
testVal	3030
testVal	1064
testVal	4038
testVal	13316
testVal	75932
testVal	1519
testVal	2640
testVal	17554
testVal	17904
testVal	32820
testVal	3184
testVal	794
testVal	811
testVal	4681
testVal	8566
testVal	13608
testVal	7708
testVal	5116
testVal	3801
testVal	2360
testVal	239673
testVal	2997
testVal	22558
testVal	798
testVal	706245
testVal	603
testVal	18273
testVal	92307
testVal	14830
testVal	9300
testVal	35995
testVal	21655
testVal	18576
testVal	2342
testVal	7304
testVal	180
testVal	698
testVal	9494
testVal	995
testVal	2648
testVal	243
testVal	24723
testVal	4946
testVal	1414
testVal	10071
testVal	7925
testVal	13438
testVal	111
testVal	2570
testVal	12155
testVal	453
testVal	630134
testVal	15975
testVal	9011
testVal	19651
testVal	6831
testVal	253030
testVal	9099
testVal	3762
testVal	1491
testVal	4533
testVal	6227
testVal	8469
testVal	8239
testVal	7735
testVal	451
testVal	3675
testVal	12244
testVal	235
testVal	26565
testVal	475
testVal	16386
testVal	2127
testVal	4185
testVal	7034
testVal	1874
testVal	194061
testVal	9683
testVal	9772
testVal	6853
testVal	8791
testVal	28395
testVal	13217
testVal	5250
testVal	400
testVal	13
testVal	13743
testVal	3520
testVal	68749
testVal	153
testVal	1160
testVal	206
testVal	3922
testVal	1293
testVal	1198
testVal	426
testVal	25174
testVal	4979
testVal	64848
testVal	71970
testVal	908
testVal	58250
testVal	1728
testVal	43536
testVal	4292
testVal	2671
testVal	8728
testVal	2384
testVal	20047
testVal	3405
testVal	12345
testVal	282
testVal	22999
testVal	1759
testVal	4413
testVal	8645
testVal	1537
testVal	9006
testVal	3600
testVal	1631
testVal	7134
testVal	960
testVal	8859
testVal	1166
testVal	336
testVal	3742
testVal	1767
testVal	3402
testVal	282
testVal	1342
testVal	9283
testVal	1262
testVal	27389
testVal	12605
testVal	170712
testVal	13057
testVal	483
testVal	608
testVal	8932
testVal	19761
testVal	40916
testVal	22089
testVal	1796
testVal	130
testVal	22232
testVal	26489
testVal	3526
testVal	723
testVal	5829
testVal	11529
testVal	867
testVal	4948
testVal	3431
testVal	284
testVal	6189
testVal	884
testVal	11056
testVal	25846
testVal	2395
testVal	44198
testVal	1044
testVal	35211
testVal	5188
testVal	643
testVal	8465
testVal	4132
testVal	36635
testVal	639
testVal	61130
testVal	2491
testVal	1865
testVal	595
testVal	2503
testVal	1321
testVal	709
testVal	2016
testVal	53414
testVal	34062
testVal	1156291
testVal	69
testVal	10634
testVal	62814
testVal	390
testVal	2831
testVal	12
testVal	1239
testVal	22761
testVal	1320
testVal	5722
testVal	203
testVal	7963
testVal	312
testVal	82011
testVal	16543
testVal	2753
testVal	473
testVal	1798
testVal	25869
testVal	59654
testVal	6479
testVal	541
testVal	7140
testVal	2133
testVal	4118
testVal	3407
testVal	474
testVal	3226
testVal	1847
testVal	15061
testVal	15764
testVal	6602
testVal	3654
testVal	3897
testVal	1442
testVal	145239
testVal	36069
testVal	133037
testVal	2935
testVal	199695
testVal	799
testVal	38845
testVal	6045
testVal	1386
testVal	3798
testVal	3411
testVal	496
testVal	7966
testVal	13474
testVal	4833
testVal	39952
testVal	1425
testVal	5489
testVal	430
testVal	8104
testVal	504
testVal	453
testVal	2180
testVal	3219
testVal	4213
testVal	23395
testVal	4525
testVal	6585
testVal	1259
testVal	146
testVal	42816
testVal	1479
testVal	401757
testVal	727
testVal	2019
testVal	331
testVal	14349
testVal	11096
testVal	7597
testVal	7363
testVal	32506
testVal	526
testVal	299
testVal	4383
testVal	10388
testVal	2526
testVal	2510
testVal	390
testVal	12477
testVal	31873
testVal	377
testVal	244
testVal	3669
testVal	2930
testVal	3160
testVal	2579
testVal	23359
testVal	4114
testVal	11768
testVal	1209
testVal	5189
testVal	158
testVal	88025
testVal	876
testVal	6544
testVal	16683
testVal	2127
testVal	51095
testVal	4497
testVal	8259
testVal	23484
testVal	77702
testVal	3979
testVal	228
testVal	83879
testVal	3945
testVal	264
testVal	607
testVal	4543
testVal	2009
testVal	5616
testVal	5941
testVal	5207
testVal	14023
testVal	1808
testVal	23287
testVal	20745
testVal	44979
testVal	6112
testVal	179
testVal	18532
testVal	12634
testVal	1998
testVal	34747
testVal	1896
testVal	24029
testVal	843
testVal	16266
testVal	2903
testVal	590
testVal	652
testVal	3870
testVal	20672
testVal	6775
testVal	9753
testVal	26126
testVal	105149
testVal	2154
testVal	432589
testVal	75123
testVal	2301
testVal	253
testVal	2017
testVal	148161
testVal	4363
testVal	161
testVal	33688
testVal	2141
testVal	11850
testVal	1247
testVal	1748
testVal	16066
testVal	32030
testVal	697
testVal	277
testVal	193
testVal	4276
testVal	4926
testVal	32433
testVal	858
testVal	4230
testVal	1399
testVal	2779
testVal	11231
testVal	117
testVal	3528
testVal	4577
testVal	5876
testVal	15025
testVal	128
testVal	13845
testVal	603
testVal	4583
testVal	739
testVal	23518
testVal	30516
testVal	74
testVal	56508
testVal	61553
testVal	17727
testVal	34085
testVal	14617
testVal	11489
testVal	51282
testVal	3557
testVal	2112
testVal	180072
testVal	1824
testVal	4497
testVal	3590
testVal	26
testVal	650
testVal	3041
testVal	6669
testVal	970
testVal	396
testVal	212
testVal	1119
testVal	2567
testVal	2996
testVal	40719
testVal	1349
testVal	21948
testVal	10529
testVal	13916
testVal	876
testVal	16479
testVal	364
testVal	168
testVal	2919
testVal	25994
testVal	1585
testVal	14424
testVal	30983
testVal	6355
testVal	1911
testVal	25331
testVal	23062
testVal	2664
testVal	127
testVal	59812
testVal	15998
testVal	26470
testVal	1725
testVal	12218
testVal	617
testVal	6938
testVal	140328
testVal	4764
testVal	6055
testVal	6381966
testVal	4638
testVal	5002
testVal	8981
testVal	2770
testVal	7081
testVal	33532
testVal	3317
testVal	1634
testVal	8120
testVal	110222
testVal	24236
testVal	1306
testVal	690
testVal	702
testVal	3800
testVal	5305
testVal	197
testVal	98150
testVal	1269
testVal	16601
testVal	110473
testVal	14301
testVal	5624
testVal	1477
testVal	4983
testVal	80571
testVal	8926
testVal	12936
testVal	6121
testVal	11733
testVal	12090
testVal	899
testVal	375
testVal	396220
testVal	70944
testVal	20755
testVal	493
testVal	16094
testVal	1816
testVal	461
testVal	24537
testVal	11634
testVal	6996
testVal	291281
testVal	12281
testVal	2550
testVal	56
testVal	1883
testVal	11787
testVal	78
testVal	0
testVal	33508
testVal	0
testVal	9696
testVal	62
testVal	2005
testVal	3233
testVal	337
testVal	395
testVal	1928
testVal	0
testVal	387
testVal	2027
testVal	516
testVal	1890
testVal	198
testVal	866
testVal	112
testVal	522
testVal	295
testVal	81
testVal	478
testVal	2591
testVal	14
testVal	452
testVal	95
testVal	7287
testVal	419
testVal	0
testVal	551
testVal	97
testVal	223
testVal	114
testVal	1019
testVal	229
testVal	267
testVal	4
testVal	1265
testVal	92
testVal	259
testVal	416
testVal	518
testVal	100
testVal	249
testVal	222
testVal	407
testVal	316
testVal	0
testVal	185
testVal	78728
testVal	524
testVal	108
testVal	436
testVal	512
testVal	229
testVal	12543
testVal	6407
testVal	143
testVal	1747
testVal	0
testVal	0
testVal	0
testVal	7363
testVal	8
testVal	41
testVal	486
testVal	484
testVal	883
testVal	561
testVal	234
testVal	2950
testVal	244
testVal	169
testVal	71
testVal	335
testVal	61
testVal	156
testVal	81
testVal	0
testVal	280
testVal	1991
testVal	281
testVal	3899
testVal	195
testVal	521
testVal	69
testVal	135
testVal	88
testVal	793
testVal	0
testVal	57
testVal	81
testVal	203
testVal	257
testVal	3210
testVal	583
testVal	249
testVal	0
testVal	438
testVal	293
testVal	10
testVal	382
testVal	0
testVal	616
testVal	6001
testVal	974
testVal	0
testVal	5167
testVal	0
testVal	210
testVal	1655
testVal	758
testVal	105
testVal	139
testVal	147
testVal	116
testVal	748
testVal	3523
testVal	0
testVal	34378
testVal	2393
testVal	1293
testVal	2781
testVal	12220
testVal	19234
testVal	652
testVal	184
testVal	1543
testVal	217
testVal	24
testVal	1862
testVal	6516
testVal	0
testVal	204
testVal	420
testVal	1151
testVal	0
testVal	0
testVal	463
testVal	562
testVal	189
testVal	67462
testVal	1060
testVal	1261
testVal	11538
testVal	1742
testVal	97
testVal	53
testVal	1111
testVal	90
testVal	3144
testVal	1586
testVal	311
testVal	1054
testVal	4736
testVal	2208
testVal	56
testVal	4487
testVal	1443
testVal	65
testVal	824
testVal	1030
testVal	88
testVal	1416
testVal	54
testVal	132
testVal	194
testVal	2067
testVal	356
testVal	628
testVal	1579
testVal	0
testVal	974
testVal	107
testVal	242
testVal	428
testVal	158
testVal	38
testVal	445
testVal	34
testVal	0
testVal	952
testVal	133
testVal	8869
testVal	1565
testVal	12776
testVal	1409
testVal	204
testVal	269
testVal	76
testVal	0
testVal	1142
testVal	26710
testVal	233
testVal	165
testVal	317
testVal	535
testVal	113
testVal	1581
testVal	4367
testVal	11900
testVal	22068
testVal	3076
testVal	1504
testVal	789
testVal	9721
testVal	11351
testVal	1344
testVal	2141
testVal	932
testVal	205
testVal	5272
testVal	469
testVal	19234
testVal	42935
testVal	322
testVal	2405
testVal	238
testVal	138
testVal	92513
testVal	30797
testVal	9330
testVal	5142
testVal	92234
testVal	160742
testVal	3963
testVal	279
testVal	187
testVal	431
testVal	5927
testVal	26414
testVal	69
testVal	1082
testVal	231262
testVal	827
testVal	1253
testVal	724
testVal	393
testVal	6314
testVal	1586
testVal	9
testVal	296869
testVal	2772
testVal	8724
testVal	6670
testVal	2112
testVal	4353
testVal	2943
testVal	1012
testVal	6614
testVal	13703
testVal	4150
testVal	1890
testVal	3526
testVal	8505
testVal	27927
testVal	8456
testVal	24961
testVal	8570
testVal	4118
testVal	8869
testVal	3372
testVal	11696
testVal	2903
testVal	4134
testVal	15915
testVal	8314
testVal	2137
testVal	4183
testVal	7606
testVal	1731
testVal	5895
testVal	2594
testVal	587
testVal	4174
testVal	3322
testVal	17486
testVal	388
testVal	130215
testVal	8733
testVal	6083
testVal	8360
testVal	1828
testVal	4657
testVal	447
testVal	1665
testVal	846
testVal	286
testVal	7588
testVal	4831
testVal	1529
testVal	239
testVal	183
testVal	205
testVal	2021
testVal	4708
testVal	1794
testVal	11695
testVal	104
testVal	8935
testVal	4720
testVal	37907
testVal	31822
testVal	39
testVal	7407
testVal	5508
testVal	10358
testVal	4887
testVal	4985
testVal	19037
testVal	3768
testVal	3542
testVal	9575
testVal	18232
testVal	4122
testVal	1743
testVal	8242
testVal	11736
testVal	65378
testVal	3914
testVal	15090
testVal	10468
testVal	1143
testVal	12045
testVal	3534
testVal	3843
testVal	3768
testVal	3834
testVal	10581
testVal	1232
testVal	1639
testVal	11000
testVal	7384
testVal	25692
testVal	11894
testVal	5950
testVal	1340
testVal	3386
testVal	22060
testVal	12368
testVal	38
testVal	1015
testVal	30762
testVal	12776
testVal	3138
testVal	217
testVal	2363
testVal	4247
testVal	3543
testVal	5581
testVal	531
testVal	12418
testVal	10536
testVal	14298
testVal	45325
testVal	2024
testVal	3760
testVal	9281
testVal	500
testVal	4544
testVal	733
testVal	1505
testVal	270753
testVal	12834
testVal	30131
testVal	489
testVal	104
testVal	6474
testVal	230
testVal	257
testVal	9860
testVal	822
testVal	2405
testVal	14164
testVal	7815
testVal	8283
testVal	2103
testVal	1168
testVal	52823
testVal	25142
testVal	2247
testVal	285154
testVal	8085
testVal	11342
testVal	9832
testVal	4618
testVal	295
testVal	6571
testVal	2943
testVal	3229
testVal	71247
testVal	11489
testVal	876
testVal	33532
testVal	520
testVal	20429
testVal	3480
testVal	2677
testVal	3857
testVal	45248
testVal	8463
testVal	2052
testVal	27918
testVal	8354
testVal	2545
testVal	1552
testVal	534
testVal	1886
testVal	1516
testVal	8971
testVal	1007
testVal	12277
testVal	2701
testVal	10213
testVal	17789
testVal	1717
testVal	24435
testVal	8312
testVal	4913
testVal	1667
testVal	2350
testVal	9401
testVal	6982
testVal	149
testVal	4621
testVal	6996
testVal	6781
testVal	9806
testVal	241363
testVal	3520
testVal	1037
testVal	9601
testVal	5032
testVal	4635
testVal	6563
testVal	10414
testVal	395
testVal	7146
testVal	5903
testVal	55131
testVal	16033
testVal	14459
testVal	3529
testVal	4013
testVal	1287
testVal	9919
testVal	2375
testVal	14537
testVal	4846
testVal	2239
testVal	8020
testVal	867
testVal	4479
testVal	2399
testVal	8676
testVal	1043
testVal	20988
testVal	244
testVal	1924
testVal	3144
testVal	1602
testVal	16009
testVal	6321
testVal	10092
testVal	12454
testVal	4400
testVal	7340
testVal	2800
testVal	688
testVal	9262
testVal	5453
testVal	2461
testVal	94734
testVal	17643
testVal	8220
testVal	18846
testVal	8846
testVal	5964
testVal	3770
testVal	2947
testVal	6068
testVal	29112
testVal	3772
testVal	1298
testVal	2504
testVal	1669
testVal	4345
testVal	17998
testVal	14772
testVal	785
testVal	7704
testVal	24779
testVal	9928
testVal	5310
testVal	255
testVal	13867
testVal	1811
testVal	2697
testVal	19101
testVal	2437
testVal	9203
testVal	92
testVal	4225
testVal	14027
testVal	1547
testVal	3967
testVal	15191
testVal	2985
testVal	11206
testVal	2255
testVal	54227
testVal	2264
testVal	9018
testVal	1540
testVal	9554
testVal	1561
testVal	3137
testVal	4303
testVal	7162
testVal	7808
testVal	11248
testVal	38
testVal	7233
testVal	5868
testVal	8857
testVal	13154
testVal	2634
testVal	8011
testVal	4724
testVal	5070
testVal	148678
testVal	43056
testVal	14349
testVal	11
testVal	854
testVal	7503
testVal	3341
testVal	8032
testVal	5109
testVal	13821
testVal	1690
testVal	69
testVal	10817
testVal	227
testVal	3236
testVal	11206
testVal	825
testVal	1844
testVal	345
testVal	2776
testVal	11435
testVal	4175
testVal	4978
testVal	6157
testVal	2531
testVal	33710
testVal	5682
testVal	1075
testVal	57073
testVal	99
testVal	5985
testVal	32393
testVal	5937
testVal	239
testVal	7549
testVal	2297
testVal	2023
testVal	14017
testVal	2421
testVal	1665
testVal	24084
testVal	11209
testVal	1366
testVal	3824
testVal	21976
testVal	8766
testVal	1934
testVal	2930
testVal	4438
testVal	1482
testVal	4194
testVal	420
testVal	2223
